0,0,0,0.34932555649450897
0,0,1,-0.006740334007623228
0,0,2,0.024191768327304825
0,0,3,-0.006979003815650555
0,1,0,-0.006740334007623228
0,1,1,-0.18852509541941737
0,1,2,0.18930377080702615
0,1,3,-0.06381493869510313
0,2,0,0.024191768327304825
0,2,1,0.18930377080702615
0,2,2,-0.654554526462465
0,2,3,-0.016620790064472833
0,3,0,-0.006979003815650555
0,3,1,-0.06381493869510313
0,3,2,-0.016620790064472833
0,3,3,-0.88197409383843
1,0,0,-3.2788996017662093
1,0,1,0.06001756288369572
1,0,2,-0.12684803084847923
1,0,3,-0.12236151244666497
1,1,0,0.06001756288369572
1,1,1,1.7695666658256104
1,1,2,-2.9960374459121653
1,1,3,1.1301076073659186
1,2,0,-0.12684803084847923
1,2,1,-2.9960374459121653
1,2,2,6.143892241064198
1,2,3,0.25064989202693744
1,3,0,-0.12236151244666497
1,3,1,1.1301076073659186
1,3,2,0.25064989202693744
1,3,3,8.278536887124089
2,0,0,-1.5671661767496436
2,0,1,0.027453594731258028
2,0,2,-0.06629332666073187
2,0,3,-0.05968629869353088
2,1,0,0.027453594731258028
2,1,1,0.8457730833514159
2,1,2,-1.4397776779263665
2,1,3,0.5101165905008833
2,2,0,-0.06629332666073187
2,2,1,-1.4397776779263665
2,2,2,2.93650348690271
2,2,3,0.15568140609377112
2,3,0,-0.05968629869353088
2,3,1,0.5101165905008833
2,3,2,0.15568140609377112
2,3,3,3.956767384852734
3,0,0,1.018446340419497
3,0,1,-0.019417658385895865
3,0,2,0.042628259161796585
3,0,3,0.047482277194528535
3,1,0,-0.019417658385895865
3,1,1,-0.5496382670477766
3,1,2,0.9920816629601422
3,1,3,-0.33390982321974044
3,2,0,0.042628259161796585
3,2,1,0.9920816629601422
3,2,2,-1.908330637959474
3,2,3,-0.05525889428062017
3,3,0,0.047482277194528535
3,3,1,-0.33390982321974044
3,3,2,-0.05525889428062017
3,3,3,-2.571364366319046
